station_code,total_packages,latitude,longitude
DES2,2,-20.06934491290032,-40.173608676555375
DES2,2,-20.10178919946812,-40.324029518556
DPR2,2,-25.661753605117127,-49.17631701161844
DBR9,2,-23.682058773400428,-46.761228404465506
DPR2,2,-25.59377958437674,-49.259244985003626
DGO2,2,-16.6274460508986,-49.13702796988
DPR2,2,-25.436738675706,-49.42423287745255
DRS5,2,-30.193895866480204,-51.22174418860651
XPB1,2,-7.318018784904817,-35.770188216126584
XBA1,2,-12.242333604839084,-38.999627335438774
XBA1,2,-12.195029461438187,-38.99889247969373
DSP5,2,-22.85371784647638,-46.95063823661525
DSA8,2,-12.871563771688288,-38.439001603222195
DSA8,2,-12.883239508225577,-38.46028942547523
XBA1,2,-12.264275648697808,-39.211211928294624
DBS5,2,-15.779882905935976,-48.14362465160434
XPB1,2,-7.258107814500673,-35.790335185258435
DBS5,2,-15.871164724712807,-47.914424324954155
DRS5,2,-30.061543132483024,-51.067244842456
DRS5,2,-29.984069316011123,-51.06412350545586
XPB1,2,-7.173779973773167,-35.89336575473712
XPB1,2,-7.185375087663352,-35.95586836939213
XGA2,2,-16.213662368096376,-48.7038769997993
XGA2,2,-16.050667307926055,-48.5096038911488
XGA2,2,-16.49674792435893,-49.006898335389614
XGA2,2,-16.409461294785878,-48.920133862754874
DRS5,2,-29.952410141070484,-50.97760228614981
DRS5,2,-30.06511510412814,-51.02476172137356
DRS5,2,-30.076574264896024,-51.00390563514993
DCE3,2,-3.780578530964796,-38.64182971942704
DCE3,2,-3.756511472345011,-38.64147876965681
DRS5,2,-29.929460729741272,-51.01930893200328
DRS5,2,-29.921535613389498,-50.99767903336548
DRS5,2,-29.937380372783373,-51.04093696994811
XGA2,2,-16.421984278215643,-48.899487695620515
XGA2,2,-16.37616385903264,-48.89809262877778
DSP4,2,-23.777697437487433,-46.54976246151176
DSP2,2,-23.346418239195664,-46.57995001731237
DSP2,2,-23.344453841201464,-46.62273045086131
DSA8,2,-12.88365350971739,-38.37584081445517
DGO2,2,-16.741691648496115,-49.140554260199444
DSP5,2,-22.951454039470903,-47.16733476032229
DSP2,2,-23.389449369213708,-46.58121184866505
DSP2,2,-23.37574072573847,-46.64506819098734
DES2,2,-20.691272960225334,-40.52791764776597
DPR2,2,-25.604879062456952,-49.08905911888978
DPR2,2,-25.417337321075586,-49.082638882164275
XSP7,2,-23.19950972743062,-46.725527146411515
XSP7,2,-23.221060782119192,-46.72616262553138
DBR9,2,-23.635132915641574,-46.84550605818247
XSP7,2,-23.23859464800756,-46.81230407297664
XSP7,2,-22.965883290898418,-46.86841772761091
DCE3,2,-3.9139014607574873,-38.58119000839981
DSP4,2,-23.725133966060262,-46.5267798542529
DRS5,2,-30.119582187470186,-51.069586377915435
DRS5,2,-30.1002421534674,-51.0688058153521
DPB3,2,-7.202733777951622,-34.814871029054515
DRS5,2,-30.09665457032119,-51.111281386001494
DBS5,2,-15.781828703696105,-48.101542863924244
DRS5,2,-30.135325772519515,-51.11284513621881
XCS1,2,-29.125214199134977,-51.029842290289075
XCS1,2,-29.069719443484388,-50.98509101108269
XCS1,2,-29.212798067045014,-51.160955737430605
DBS5,2,-15.738506765031193,-47.78406447869653
DSP5,2,-23.14139889824628,-47.25855988319975
DSP5,2,-23.15323809630698,-47.23754360350007
DES2,2,-20.379797185817743,-40.47914086705167
DES2,2,-20.346510407648722,-40.457093317137954
DRS5,2,-29.844676364099453,-51.10112196159518
DRS5,2,-29.91576429970694,-51.29560223754081
XCS1,2,-29.056541479621504,-51.26101637889359
DBS5,2,-15.822050215796466,-47.7231715918523
DRS5,2,-29.776243411955864,-51.33249262903556
XCS1,2,-29.079780978319555,-51.219437718668516
XCS1,2,-29.06368047506053,-51.176281475552
XSP9,2,-22.74727714236138,-47.566918793387906
DPR2,2,-25.63873500673547,-49.36735104718937
XSP9,2,-22.730007062474403,-47.48102008208226
XSP9,2,-22.73974015458157,-47.50266158235784
XSP9,2,-22.751648928511262,-47.48167946293217
XSP7,2,-23.126773917335374,-46.89458336412976
XSP7,2,-23.05024035724611,-46.913702316426544
DPR2,2,-25.64095933912499,-49.17560066202015
DCE3,2,-3.804645874075497,-38.64218069283108
DRS5,2,-29.94529454214138,-51.06256314127727
DRS5,2,-29.917979729541557,-51.04015753311119
DES2,2,-20.55881740929197,-40.39684997955205
DSP5,2,-23.05515666078871,-47.25594968485723
DSP5,2,-23.02385512018496,-47.23363255381171
XCS1,2,-29.103004301732547,-51.17784631000347
XCS1,2,-29.175217282229482,-51.3720009020266
DRS5,2,-29.758989113302384,-51.07638197392702
DMG2,2,-19.887361986485658,-44.06737599563233
XCS1,2,-29.174421625596345,-51.26572682800395
DSP2,2,-23.38930040755952,-46.34550096616337
DSP2,2,-23.40289163001421,-46.28158657753075
XSP9,2,-22.788335324808816,-47.61085617897061
DPR2,2,-25.468107079529542,-49.10569780968769
XSP9,2,-22.527371826217355,-47.410833964197046
XSP9,2,-22.412344864018802,-47.53536409309484
DBH5,1,-20.011109937732357,-44.04898420643966
XSP9,1,-22.529512882377695,-47.368210237683066
DBH5,2,-20.03833201161344,-43.87839236178821
XSP9,1,-22.556677403157735,-47.475746608196225
DPR2,1,-25.316517460984183,-49.18576653187451
DPR2,1,-25.29007982780537,-49.27008061194722
DPR2,1,-25.287288500517565,-49.31258361556512
DPR2,1,-25.554204244681014,-49.06599478360206
XSP9,1,-22.621716531721887,-47.47772383327574
DBS5,1,-15.600014126266364,-47.78009333836742
XCP1,1,-22.725386364987372,-47.139182656188204
DCE3,1,-3.8546827874483793,-38.517760651536975
DRS5,1,-29.85756688031077,-51.293240976184435
DPR2,1,-25.545159191566032,-49.044356195929666
DBH5,1,-19.97238280118202,-43.83399145777924
DPR2,1,-25.281024720767405,-49.24846696649639
DPR2,1,-25.271964547138705,-49.22685197180565
DPR2,1,-25.408272336957822,-49.061006419998044
DPR2,1,-25.307452818568823,-49.16414546313661
DCE3,1,-4.179887649574233,-38.501584106263095
DRS5,1,-29.942410758273112,-51.21153938899453
DRS5,1,-29.689860482124995,-51.201343195787025
XCP1,1,-22.747042341163795,-47.1398310383496
XCP1,1,-22.758909683097702,-47.11881803901698
DGO2,1,-16.754214006831237,-49.119921063460914
DPR2,1,-25.682541983407827,-49.17703340826294
DPR2,1,-25.301915972813077,-49.249185171160114
DPR2,1,-25.32280139142388,-49.249903422933784
XSP9,1,-22.632401784990908,-47.69140027999614
XSP9,1,-22.656279455314365,-47.64947405964938
DPR2,1,-25.561685767246832,-49.42857684775684
DPR2,1,-25.570664253872913,-49.4501863237161
XCP1,1,-22.80011331652404,-47.162789314985375
DBS5,1,-15.619346317700497,-47.8649904125161
DRS5,1,-29.623480606778724,-51.17739117320134
DMG2,1,-19.897942686828255,-44.089032944523915
DBS5,1,-15.71355221281833,-47.8255286793851
XSP9,1,-22.763554141130122,-47.46069513222673
XSP9,1,-22.775455787272712,-47.43970859552232
XSP9,1,-22.7256375380818,-47.5662566848674
XSP9,1,-22.750335944252445,-47.71636069335729
XSP7,1,-23.089298837605654,-47.00042369302109
XSP7,1,-23.030683000285375,-46.870337485581544
DBR9,1,-23.637167747526114,-46.802732886866046
DBR9,1,-23.648899636158248,-46.78166312145614
DPR2,1,-25.593095870477452,-49.10998224300778
DPR2,1,-25.692103578356473,-49.347897692396565
DPR2,1,-25.65952043649055,-49.36807339028439
XSP7,1,-23.07385540217645,-46.87161753738197
XCP1,1,-22.85866701609618,-47.29274151493645
XCP1,1,-22.825165929600196,-47.31308925988583
XCP1,1,-22.837044647474396,-47.29208809267702
XCP1,1,-22.834910340403685,-47.3347430070869
XCS1,1,-29.14676524578949,-51.24336628853768
DBS5,1,-15.910487376658299,-47.81010012078677
XSP7,1,-23.06001201063487,-46.93538370547636
XSP7,1,-23.03842728927378,-46.93474160784825
XSP7,1,-23.09339981516423,-46.914985216503375
DSP2,1,-23.3777122165739,-46.602288286217764
DSP2,1,-23.356197105450114,-46.6016566754301
DSP2,1,-23.391404127689466,-46.538423442355274
XCS1,1,-29.194046482433787,-51.26651208085834
DMG2,1,-19.919092162419297,-44.1323472045152
DMG2,1,-19.930912357638224,-44.11123629333698
DMG2,1,-19.909760211578885,-44.067920808125436
DRS5,1,-29.838155149967157,-51.29245399112912
DRS5,1,-29.846041694468042,-51.31405065308427
DRS5,1,-29.976896475477197,-51.14904904209276
DGO2,1,-16.787361931776328,-49.14196509618475
DGO2,1,-16.700397357926878,-49.055194922665784
DGO2,1,-16.619887588926844,-49.493784178277025
DES2,1,-20.735366967490584,-40.57162214599771
DPR2,1,-25.61665844003146,-49.06813335634215
DPR2,1,-25.33109290338839,-49.12232784352582
DCE3,1,-3.9398497336179794,-38.456418180601055
DRS5,1,-29.906494539105363,-51.061002979930024
DRS5,1,-29.92589769357943,-51.06178303525206
DSP2,1,-23.283780220919645,-46.535276134406665
DSP2,1,-23.358156235979106,-46.558872945450055
DSP2,1,-23.326846408281703,-46.53653493143173
DSP2,1,-23.348371193578707,-46.5371643930174
DSP2,1,-23.40313219518814,-46.51734174715673
XCS1,1,-29.094953525857495,-51.15626400887324
DBR9,1,-23.689729416493066,-46.825718041637124
DBR9,1,-23.65860347496447,-46.80337131641405
DPR2,1,-25.466574345701048,-49.4465628088863
DSP5,1,-23.006489667340567,-47.14761498632365
DES2,1,-20.102119755110223,-40.2812265499355
DES2,1,-20.090434981897275,-40.34522250573236
XCS1,1,-29.05562209552175,-51.15470050494408
XCS1,1,-29.102033093569663,-51.07147431822624
DES2,1,-20.547852400772456,-40.37522194714004
XCP1,1,-22.70506851175962,-47.33081516706634
XCP1,1,-22.693171769728963,-47.35180867876505
DSP5,1,-23.22109221598315,-47.38920947718136
XSP7,1,-22.991512162743007,-46.783599785924736
DPR2,1,-25.60558021709413,-49.23833791222354
DRJ3,1,-22.934928729790528,-43.605378802160146
DSP2,1,-23.54573180493275,-46.457219735274506
DSP2,1,-23.36597126854965,-46.62336273539029
DPR2,1,-25.629170099472937,-49.19651574567253
DPR2,1,-25.58755933214364,-49.195081905524184
DPR2,1,-25.45757783427339,-49.42495675393791
DSP5,1,-23.242613802569597,-47.3898664221852
XCS1,1,-29.100292770592244,-51.32650782576787
XCS1,1,-29.01719823091286,-51.259446635941885
XCS1,1,-29.09943840212624,-51.2202214399969
XCS1,1,-29.078835713063345,-51.113093735835385
DPB3,1,-7.214742949906941,-34.79428315477775
DPB3,1,-7.1782411152932415,-34.980295659742055
DSP5,1,-23.03016777829316,-47.10557088753137
XSP7,1,-23.138016275631216,-47.10880936987487
DPR2,1,-25.481244696927224,-49.383185610372486
DPR2,1,-25.511480485527986,-49.554571890669685
DPR2,1,-25.523324720285704,-49.5337002616308
XSP7,1,-23.26785897605892,-46.87737988164942
DBR9,1,-23.535539842380587,-46.90676753087799
XSP7,1,-23.208895237508855,-46.98260642129564
DPR2,1,-25.42204949777729,-49.48759305714864
DSA8,1,-12.635325332431698,-38.519947509263595
DRS5,1,-29.89857278035589,-51.03937814694416
DRS5,1,-29.896371456577175,-51.2948150993856
DRS5,1,-29.80294002467105,-51.24846926764189
DBS5,1,-15.984413599854536,-47.95987876925256
XCS1,1,-29.24637070073655,-51.45982363731239
XCS1,1,-29.260884405169968,-51.29044487869919
DSA8,1,-12.729907152220116,-38.47912986264032
DSA8,1,-12.706323668380303,-38.4787800917913
DSA8,1,-12.848603503534234,-38.311998354831935
DGO2,1,-16.98820753357129,-49.23226734742711
DSA8,1,-12.860288703166097,-38.33327746345556
DSP5,1,-22.930421517485325,-46.93153176090347
DRJ3,1,-22.92099343413867,-43.303859636109074
XSP7,1,-23.256073684547527,-46.8984293294971
XSP7,1,-23.252378126803787,-46.748494772311105
DBR9,1,-23.50231419072681,-46.92718129510033
DES2,1,-20.1584998194644,-40.21806047156665
DSP4,1,-23.742616935704284,-46.61303212650798
XSJ1,1,-23.331428939482027,-45.93642716036676
DPR2,1,-25.437155698067567,-49.57325507685835
DPR2,1,-25.419189831026753,-49.530064029693094
XCS1,1,-29.199190639166044,-51.43668419523786
DBS5,1,-15.797113044706085,-47.764651790243285
DBS5,1,-15.704833688132128,-47.76200641438944
DES2,1,-20.647506424764806,-40.44137549687142
XSJ1,1,-23.104013754381885,-45.95144476711233
XSJ1,1,-23.125613431120456,-45.9520548808617
XSJ1,1,-23.272065201289756,-45.80603215897375
DCE3,1,-3.7318017279929876,-38.68283514777363
DCE3,1,-3.684312088331704,-38.64042606212542
DCE3,1,-3.6225257388630743,-38.74380772797915
DSP5,1,-22.906761967107354,-46.973597436948374
XCS1,1,-29.136798636991116,-51.009021559397276
XCS1,1,-29.1090617042022,-50.98664424978515
XCS1,1,-29.046535057543437,-51.02673067134931
XCS1,1,-29.248459858834973,-51.20490988718255
XCS1,1,-29.217251931722455,-51.22492483464308
DBR9,1,-23.432238402033306,-46.818050616625115
XSJ1,1,-23.152507798389777,-45.82412914176022
DRJ3,1,-22.906331619204103,-43.45410045049561
XSJ1,1,-23.158893332588626,-45.931549905490364
DBR9,1,-23.72222642443536,-47.04082427976229
DBR9,1,-23.689058958865456,-47.061229010270694
DBR9,1,-23.733976963742794,-47.0197705877129
DES2,1,-20.380158657472254,-40.43631334765684
DES2,1,-20.302225833141428,-40.41342712425593
DES2,1,-20.39148906945981,-40.41511068342679
DES2,1,-20.39113304285649,-40.45793810999719
DGO2,1,-16.79766987848626,-49.16330307290132
DGO2,1,-16.79544953401817,-49.20526769765985
DGO2,1,-16.80797388398438,-49.184639758518585
DMG2,1,-19.8131861566469,-43.91578131145191
DPE4,1,-8.299606732141593,-35.073973760528304
DBS5,1,-15.783766681941524,-48.059454396789
DBS5,1,-16.0534669649562,-47.961882277886986
DRS5,1,-30.20402767427272,-50.98771475994542
DRS5,1,-30.1661102401842,-51.09277931360444
DRS5,1,-30.15465189534482,-51.11362708754945
DRS5,1,-30.216187539940105,-51.07348995207159
XGA2,1,-16.38173418514415,-49.2344749763543
DSP5,1,-22.72953210981145,-47.05382932712253
DSP5,1,-22.973640242946754,-46.932815571458654
DSP5,1,-22.899009674612923,-46.909213511455164
DBR9,1,-23.63308655551015,-46.88827374378564
DBR9,1,-23.69942046738496,-46.8474256320545
DBR9,1,-23.666260537174715,-46.86785136725158
DBR9,1,-23.6779968830687,-46.846785731422166
DPE4,1,-8.144826601041363,-34.96875281508647
XBA1,1,-12.349816069227622,-38.85345850216168
XBA1,1,-12.314210469352057,-38.874028767139414
XBA1,1,-12.325877124091074,-38.895325511402696
DSP4,1,-23.74655599592373,-46.527409397922526
DES2,1,-20.246218336753785,-40.43378383604325
DRS5,1,-30.103816665095756,-51.02632011718766
DPE4,1,-8.108854832502141,-35.07213111253044
DBR9,1,-23.68768644708084,-46.86849193906991
XSJ1,1,-23.31615890247135,-46.04323838367254
XSJ1,1,-23.243417957337027,-45.97683314415721
XSJ1,1,-23.210165047484008,-45.997336319739865
XSJ1,1,-23.11923536923263,-45.844644602036986
XSJ1,1,-23.072493071052246,-45.929112259214754
XBA1,1,-12.290262457694048,-38.915894567377535
DRS5,1,-30.057216533266793,-51.003127132718234
XGA2,1,-16.39693621379658,-48.94077750663246
DRS5,1,-30.092358340026966,-51.04717428931768
DGO2,1,-16.715756223293504,-49.412830947744936
DRS5,1,-29.79931281189184,-51.29088017408576
DRJ3,1,-22.868309757572174,-43.23805346285874
XSJ1,1,-23.122720774850777,-45.75894068599525
DCE3,1,-4.084855190366005,-38.41677881761415
DSP5,1,-22.74344271191239,-46.99012113593938
DCE3,1,-3.961405890720621,-38.623603510061486
XRJ4,1,-22.457808972798492,-43.09926095258692
XRJ4,1,-22.41415845350963,-43.09823239376727
DRJ3,1,-22.937204838216736,-43.519388189928485
DPE4,1,-7.942173056123276,-34.94609311386963
DPE4,1,-7.846949735346345,-34.86228690911736
XRJ4,1,-22.31535913663924,-43.117403314154316
XGA2,1,-16.42751802447977,-49.23589085485315
XGA2,1,-16.196727339777834,-49.03974675280456
DRS5,1,-29.94448165919937,-50.95596734271141
XBA1,1,-12.289627242580092,-39.00036229125909
DRS5,1,-29.910056292981587,-51.01853016469518
DRS5,1,-29.902919775012087,-51.1034656825829
DRS5,1,-29.883511605915164,-51.10268439149956
DRJ3,1,-22.989230668030498,-43.1763928730214
DRJ3,1,-22.917735993976645,-43.43286444013031
DPE4,1,-7.882681053084419,-34.88334535856986
DPE4,1,-8.037395121986219,-35.02995186683184
DSP5,1,-23.076725454723352,-47.25660216942089
DGO2,1,-16.884487284801907,-49.25005972311269
DRS5,1,-30.007015389407325,-51.02242450769398
XGA2,1,-16.25727826867562,-48.97855734507227
XGA2,1,-16.2364817131441,-48.935886787712754
XGA2,1,-16.201143215886212,-48.724536835022214
XGA2,1,-16.023591866111545,-48.59297409962664
XGA2,1,-16.061140703722376,-48.53096390739142
DMG2,2,-20.114799091135936,-43.944465471630366
XRJ4,1,-22.368440222920842,-43.183147891106096
XRJ4,1,-22.34659654528365,-43.18263082512324
XRJ4,1,-22.465104485417253,-43.24993920852585
XRJ4,1,-22.45472029233649,-43.22819219843797
XRJ4,1,-22.430782846705455,-43.31361760175412
DPE4,1,-8.025328059036372,-35.09207188239088
XRJ4,1,-22.522225587031368,-43.14378687625987
XRJ4,1,-22.302893104871103,-43.1815967987285
XRJ4,1,-22.228908119024958,-43.07238049919272
DSA8,1,-12.66000278894617,-38.309246490439186
DSA8,1,-12.671894563517633,-38.28831818017948
DCE3,1,-4.023143254063252,-38.52018864189542
DCE3,1,-4.07189690867842,-38.479169621290296
DPE4,1,-8.335461966350485,-35.012062494082336
XPB1,1,-7.197216024028422,-35.97679326314187
XPB1,1,-7.281567951761556,-35.873737208595706
DRS5,1,-29.948858859141115,-51.02008774995253
DRS5,1,-29.956774708697044,-51.04171645745957
DRS5,1,-29.980489406857913,-51.106591354565865
DCE3,1,-4.119410953276784,-38.5215765791932
DGO2,1,-16.942617063553076,-49.23085051405115
DCE3,1,-4.192841064073168,-38.43918135166336
DCE3,1,-4.1212584675749975,-38.396440274111704
DCE3,1,-4.204568118647789,-38.4602115679366
XRJ4,1,-22.305943713334283,-43.05269203268833
XRJ4,1,-22.3163704502151,-43.074433656486804
XRJ4,1,-22.26221771425485,-43.05166687450721
XRJ4,1,-22.208028305514837,-43.02890363544849
DBR9,1,-23.66764022478819,-47.06058219636473
XBA1,1,-12.13637217241197,-38.93463619475685
XBA1,1,-12.14836085869114,-38.91370742141119
DBS5,1,-15.813474406338067,-48.16567408468713
DRS5,1,-30.065836857663232,-51.13134171630484
DPE4,1,-8.10824919523102,-35.321238400106296
DPE4,1,-8.12034372667145,-35.25905601138892
DPE4,1,-8.120122745883902,-35.342128603940075
XRJ2,1,-22.862061490271756,-43.04427120965841
DRS5,1,-30.131722571912444,-51.155313107648126
DRS5,1,-30.093053928269363,-51.15374678608572
XRJ2,1,-22.92517488325911,-43.131831866057816
DPE4,1,-8.24011592571754,-35.01114953998629
DPE4,1,-8.311689504592048,-34.97034019631929
DRS5,1,-30.181827667746862,-51.136036977666976
DRS5,1,-30.189678150394695,-51.157662971586966
DSP5,1,-22.865552469053736,-46.92960636554536
DSP5,1,-22.755293484833718,-46.96909609168365
DSP5,1,-22.767140621831754,-46.94806896784561
DSA8,1,-12.847998095356495,-38.43865314534327
DSA8,1,-12.847782763610807,-38.480879074831925
DSA8,1,-12.659799193774818,-38.35144922709996
DSA8,1,-12.683385068650985,-38.351794583726694
DSP2,1,-23.381372714806563,-46.28096539983709
DSP2,1,-23.434217459749284,-46.303929371013545
DCE3,1,-3.6596002772139764,-38.68177825522511
DPR2,1,-25.57227908513455,-49.109268053497885
XSP9,1,-22.462254974212872,-47.40886347083153
XSP9,1,-22.483965964900207,-47.40952025841228
XSP9,0,-22.446006688035293,-47.515055779190604
DBH5,0,-20.0477169714168,-43.942843021317906
DBH5,0,-20.04891950420706,-43.90005600019507
XSP9,0,-22.649843475016265,-47.350498421296905
XSP9,0,-22.62817121829117,-47.349843357749336
DBS5,0,-15.649924186933175,-47.69715353002444
DBS5,0,-15.681754534869944,-47.76134517860582
DBS5,0,-15.64806257715746,-47.739288353411645
XCP1,0,-22.76449849416914,-47.225815129538574
XCP1,0,-22.89002324605124,-47.31505164692309
DPR2,0,-25.435452063776207,-49.12589988893676
DPR2,0,-25.524325799380026,-49.04364412183629
DPR2,0,-25.47990402816211,-49.08477853922954
DPR2,0,-25.491697182335027,-49.063856632489184
DBS5,0,-15.959458222658752,-48.00132592180444
DBS5,0,-15.978595242422822,-48.08620766320965
XRJ2,0,-22.920722279626414,-42.85198894419445
DPE4,0,-8.252000004393453,-35.03201161423434
DRS5,0,-30.208984034811674,-51.15844636134397
DRS5,0,-30.220440710493932,-51.137602471607536
DRS5,0,-30.18242487827244,-51.24257592329692
DRS5,0,-30.143799281514163,-51.24100416204166
XRJ2,0,-22.83933478671523,-43.0867643537629
DSA8,0,-12.671694839780853,-38.33051968060506
DSA8,0,-12.612824928901404,-38.30855875902374
DSP2,0,-23.34814350022881,-46.30144186525712
DSP2,0,-23.369670319071172,-46.30206367927261
DSP2,0,-23.42440498896456,-46.282207796802986
DSP2,0,-23.399108418598225,-46.367218825053854
XSP9,0,-22.79358538074723,-47.717694611769225
DRS5,0,-30.11798374582719,-50.85627691265595
DRS5,0,-30.107378092640843,-50.983824334623435
DPE4,0,-7.799047255143841,-34.944738176372674
DPE4,0,-7.952932606719403,-35.38198865615149
XRJ2,0,-22.929171273085082,-42.959782518157745
DSP2,0,-23.289650692927538,-46.642536443607064
DSP2,0,-23.301402362287234,-46.62146600844136
DSP2,0,-23.250493039847484,-46.55572247529929
DSP2,0,-23.26811434365234,-46.64190361238143
DSP2,0,-23.258328744074138,-46.62020173484494
DSP4,0,-23.686160427012485,-46.439885971592716
XRJ2,0,-22.941473443932075,-42.89551297242741
DBS5,0,-15.936430581317346,-48.00065689261113
DGO2,0,-16.977931909848657,-49.210928577276334
XRJ4,0,-22.251781202613408,-43.029927163604405
XRJ4,0,-22.273649637676066,-43.03043897996346
XRJ4,0,-22.33410879212531,-43.246823308154
DSA8,0,-12.6245186530661,-38.32983047007401
DSA8,0,-12.8606641817582,-38.248855125230364
DSA8,0,-12.813716575594137,-38.20596909579387
DSA8,0,-12.649213074653005,-38.07703513211346
DSA8,0,-12.743184171255589,-38.16275415162918
XBA1,0,-12.14804107978235,-38.95593095306627
XBA1,0,-12.195671854183693,-38.91443637077571
XBA1,0,-12.160030723947571,-38.935001370429646
XBA1,0,-12.171698783306882,-38.95629686696038
DBS5,0,-15.811514489401548,-48.20774774763945
XPB1,0,-7.233954327933809,-35.831648017149256
DPE4,0,-7.942080631182852,-34.98756131297864
XRJ4,0,-22.283077998500065,-43.09514755765163
XRJ4,0,-22.239341664654003,-43.09411955896769
XRJ4,0,-22.218470331373492,-43.05064185593748
DSA8,0,-12.600048238879625,-38.4983131533251
DRS5,0,-30.088029208100014,-50.98304640144016
DRS5,0,-30.21259233504492,-51.11597324648531
DPE4,0,-8.240248446562928,-34.92817739514838
DPE4,0,-8.215859872049712,-35.21847153810495
DPE4,0,-8.359295286582128,-35.01229077142185
DPE4,0,-8.263954333532158,-35.01137775522416
DRS5,0,-29.987636190344883,-51.02164553779323
DRS5,0,-29.999105442147687,-51.000791929246624
DRS5,0,-30.026388275626953,-51.023203528254506
DRS5,0,-30.034288951618382,-51.04483491434381
DCE3,0,-4.131135001629923,-38.54260970645858
XGA2,0,-16.17163783303961,-49.08099350403691
XGA2,0,-16.186331188681518,-49.01841850754222
XGA2,0,-16.274073012569666,-48.873961460143335
DGO2,0,-16.871962048035826,-49.27068297573939
DGO2,0,-16.77262110917181,-49.20456029389215
DSP2,0,-23.273980828644984,-46.51356915261356
XRJ4,0,-22.48691827204976,-43.250458648951195
XRJ4,0,-22.42040313033105,-43.29187174534496
XRJ4,0,-22.431846256359126,-43.27064632099817
XRJ4,0,-22.476536880549066,-43.22871089444003
XRJ4,0,-22.40895593822444,-43.31309607074776
DRS5,0,-30.224043098942918,-51.09512361821877
DRS5,0,-30.235489637815768,-51.07427081920333
DRJ3,0,-22.99850839593325,-43.24117019776451
DRJ3,0,-22.95083236520311,-43.41215258135818
DPE4,0,-7.977617496032753,-35.09161005596495
XRJ4,0,-22.393331419168433,-43.05474276799622
XRJ4,0,-22.360069491982234,-43.07546044486439
DSP5,0,-23.032249530724073,-47.06287208842068
DSP5,0,-22.998828002039435,-47.083251902180926
DSP5,0,-23.114360438353092,-47.150860130912555
DGO2,0,-16.849150426081216,-49.26997347402374
DGO2,0,-16.85943467474688,-49.29130361718517
XPB1,0,-7.293175734633145,-35.936244394544126
XPB1,0,-7.161190891923751,-35.9971967810106
DBS5,0,-15.750149882893028,-48.03740265294328
XGA2,0,-16.178189197283405,-48.72384493836198
XGA2,0,-16.1134510811076,-48.86908612521592
XGA2,0,-16.05709227420575,-48.846356844124934
XGA2,0,-16.10512549616927,-48.80576260378737
DPE4,0,-7.858829907430997,-34.883121679224296
DPE4,0,-7.870886837954905,-34.82106815031623
DPE4,0,-7.83478206685013,-34.965806825278335
DBR9,0,-23.74987316405716,-46.91318644977545
DBR9,0,-23.71878827553673,-46.890838800091906
DBR9,0,-23.730521455961973,-46.86977321086438
XGA2,0,-16.109143439672422,-48.4902961451429
XGA2,0,-16.323900397274866,-49.02262543763397
XGA2,0,-16.194574909712905,-49.08169646482287
XBA1,0,-12.325567378598674,-38.937558296513636
DSA8,0,-12.766580174051889,-38.20528834122343
DRS5,0,-29.847402614662478,-50.95208355927173
DRS5,0,-29.93301073699018,-50.97682475776574
DRS5,0,-29.90212738427763,-50.99690093592627
DCE3,0,-3.8806272551400496,-38.39301374509365
XRJ4,0,-22.32679293136611,-43.09617569632758
DRJ3,0,-22.803136593922144,-43.23649557291248
DRJ3,0,-22.80208085111315,-43.279493073589585
DPE4,0,-7.774970820209034,-35.027436108909484
DPE4,0,-7.966023382880515,-34.946318990522315
DRJ3,0,-22.80101360165437,-43.32248906006262
DCE3,0,-4.14347831308928,-38.5219236219769
DCE3,0,-4.035487699002809,-38.49950625198033
DCE3,0,-3.9651552585433945,-38.37336458809282
DCE3,0,-3.989833937483811,-38.33201156667101
DCE3,0,-3.9490554315147075,-38.64428702969781
DCE3,0,-3.9373374097869083,-38.623253092837864
XRJ4,0,-22.435986403602307,-43.09874665566587
XRJ4,0,-22.39027853300471,-43.18366499228395
DBR9,0,-23.57223311334627,-47.03630186489487
XSJ1,0,-23.261370531274373,-46.06312328132654
XSJ1,0,-23.274862403362427,-45.99917160995163
XSJ1,0,-23.27305658509524,-46.04201184507637
XSJ1,0,-23.284738784388626,-46.02089856793416
XSJ1,0,-23.087701833359763,-45.82231145077104
XSJ1,0,-23.084184411418892,-45.90799804612208
XSJ1,0,-23.095871911137614,-45.88688202855739
DRS5,0,-30.045754847649686,-51.02398259947948
XGA2,0,-16.38655196364327,-48.919435679514756
XGA2,0,-16.36577190349699,-48.87674836024001
DRS5,0,-30.095925678252414,-51.004684188226605
DSP2,0,-23.393347418231023,-46.495629889998085
DGO2,0,-16.87420097169526,-49.22872560799932
DCE3,0,-3.937968694173527,-38.58153898229936
DCE3,0,-3.9503169819105453,-38.56085739977246
DBR9,0,-23.709106754608722,-46.869132553606136
DBR9,0,-23.675948615687883,-46.88955618642824
DRJ3,0,-22.913810175665976,-43.153078322493116
DPE4,0,-8.061244946898805,-35.03018066540634
XCP1,0,-22.892154680711023,-47.272390322718536
XBA1,0,-12.349513760131533,-38.89568943363923
DSP4,0,-23.78741771107196,-46.57148535519542
DES2,0,-20.23557548296698,-40.36934937569487
DES2,0,-20.2582506875407,-40.32695354691439
DSP2,0,-23.291618517500297,-46.59976209610781
DPE4,0,-8.156710073681365,-34.98960762684179
DPE4,0,-8.132867140075863,-34.98938019678659
DBR9,0,-23.52582194485341,-46.17791692958141
